,Unnamed: 0,lat,lon,timestamp,amenity,name,tags
101,1136,49.2886227,-123.1400296,2019-09-02T22:08:26.000-07:00,restaurant,Shizen Ya,"{'addr:housenumber': '1059', 'website': 'http://shizenya.ca/', 'phone': '+1-778-379-0159', 'opening_hours': 'Mo-Th,Su 11:30-21:00; Fr,Sa 11:30-22:00', 'cuisine': 'sushi;japanese', 'addr:street': 'Denman Street', 'addr:postcode': 'V6G 2M7', 'addr:city': 'Vancouver', 'capacity': '36'}"
102,1143,49.1326737,-122.3388665,2019-02-18T15:10:14.000-08:00,restaurant,Fatburger,"{'website': 'https://www.fatburgercanada.com/', 'phone': '+1-604-410-0010', 'opening_hours': '10:00-21:00', 'cuisine': 'burger', 'outdoor_seating': 'yes', 'addr:unit': 'C120'}"
103,1144,49.132705,-122.3390044,2019-09-22T22:48:18.000-07:00,restaurant,Pizza Hut,"{'brand:wikidata': 'Q191615', 'website': 'https://www.pizzahut.ca', 'brand:wikipedia': 'en:Pizza Hut', 'cuisine': 'pizza', 'brand': 'Pizza Hut', 'addr:unit': 'C110'}"
104,1145,49.2339814,-122.8626888,2017-02-13T21:46:03.000-08:00,restaurant,Ricky's,"{'addr:housenumber': '1090', 'addr:street': 'Lougheed Highway'}"
105,1147,49.254194,-123.2360217,2019-04-29T21:29:21.000-07:00,restaurant,Neptune Chinese Kitchen,{'cuisine': 'chinese'}
106,1149,49.288292,-123.14005,2019-04-20T08:44:06.000-07:00,restaurant,Banana Leaf,"{'addr:housenumber': '1096', 'website': 'https://www.bananaleaf-vancouver.com/', 'phone': '+1-604-683-3333', 'smoking': 'no', 'opening_hours': 'Mo-Sa 11:30-22:00; Su 11:30-21:45', 'cuisine': 'asian', 'addr:street': 'Denman Street'}"
107,1151,49.2251548,-123.1018741,2019-12-20T03:56:16.000-08:00,restaurant,Freshii,"{'brand:wikidata': 'Q5503051', 'addr:province': 'BC', 'addr:housenumber': '6541', 'brand:wikipedia': 'en:Freshii', 'cuisine': 'salad', 'addr:street': 'Main Street', 'brand': 'Freshii', 'addr:city': 'Vancouver'}"
108,1175,49.2778406,-122.9118791,2019-11-14T08:54:00.000-08:00,restaurant,Donair Town,"{'addr:housenumber': '8923', 'addr:street': 'Cornerstone Mews'}"
109,1184,49.1780886,-123.1274542,2018-02-09T04:59:28.000-08:00,restaurant,Deer Garden Signatures,"{'opening_hours': 'Mo-Su 11:00-23:00', 'cuisine': 'chinese', 'phone': '+1-604-278-9229'}"
110,1194,49.2630798,-123.1160636,2018-08-30T03:12:10.000-07:00,restaurant,Peaceful Restaurant,"{'cuisine': 'chinese', 'addr:housenumber': '#110 532', 'addr:street': 'West Broadway', 'phone': '+1-604-879-9878'}"
111,1206,49.26428,-123.1722925,2019-10-09T05:27:10.000-07:00,restaurant,Banana Leaf,"{'cuisine': 'malaysian', 'addr:housenumber': '3005', 'website': 'https://www.bananaleaf-vancouver.com/', 'addr:street': 'West Broadway', 'phone': '+1-604-734-3005'}"
112,1207,49.2750892,-123.1227583,2019-10-27T17:08:25.000-07:00,restaurant,Cactus Club Cafe,"{'diet:gluten_free': 'yes', 'air_conditioning': 'yes', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'diet:vegetarian': 'yes', 'addr:housenumber': '357', 'bar': 'yes', 'phone': '+1-604-685-8070', 'smoking': 'no', 'opening_hours': 'Su-We 11:30-00:00; Th-Sa 11:30-01:00', 'reservation': 'yes', 'outdoor_seating': 'yes', 'addr:street': 'Davie Street'}"
113,1228,49.2190996,-122.9671782,2015-08-17T17:05:24.000-07:00,restaurant,Sushi Garden,{'cuisine': 'sushi'}
114,1232,49.197361,-123.178806,2011-04-27T23:00:51.000-07:00,restaurant,Milestones,{}
115,1239,49.2144651,-122.9881069,2018-08-09T02:26:59.000-07:00,restaurant,Asa Sushi,"{'cuisine': 'japanese', 'addr:housenumber': '7608'}"
116,1243,49.2620586,-123.0333402,2020-06-17T22:37:20.000-07:00,restaurant,Dae-Ji Cutlet House,"{'addr:province': 'BC', 'addr:housenumber': '3307', 'outdoor_seating': 'no', 'addr:street': 'East Broadway', 'addr:postcode': 'V5M 3T4', 'addr:city': 'Vancouver'}"
117,1261,49.2557109,-123.1153628,2019-09-13T13:57:04.000-07:00,restaurant,Thai Away Home,"{'addr:housenumber': '3315', 'addr:street': 'Cambie Street', 'addr:city': 'Vancouver'}"
118,1266,49.2634282,-123.1170237,2019-09-13T13:57:04.000-07:00,restaurant,Freshii,"{'brand:wikidata': 'Q5503051', 'addr:housenumber': '561', 'brand:wikipedia': 'en:Freshii', 'cuisine': 'salad', 'addr:street': 'West Broadway', 'brand': 'Freshii', 'addr:city': 'Vancouver'}"
119,1269,49.2544914,-123.1012783,2019-10-29T21:16:32.000-07:00,restaurant,Pizza Hut,"{'brand:wikidata': 'Q191615', 'addr:housenumber': '3425', 'brand:wikipedia': 'en:Pizza Hut', 'cuisine': 'pizza', 'addr:street': 'Main Street', 'brand': 'Pizza Hut', 'addr:city': 'Vancouver'}"
120,1285,49.280319,-123.131586,2018-02-10T15:24:44.000-08:00,restaurant,Thai Basil,"{'addr:housenumber': '1125', 'website': 'http://www.thaibasilvancouver.ca', 'phone': '+1-604-677-6767', 'opening_hours': 'Mo-Th 11:30-21:30; Fr-Sa 11:30-22:00; Su 12:00-21:30', 'cuisine': 'thai', 'addr:street': 'Thurlow Street'}"
121,1286,49.2878101,-123.1412192,2019-09-13T13:56:49.000-07:00,restaurant,Donair Spot,"{'addr:housenumber': '1179', 'addr:street': 'Denman Street', 'takeaway': 'yes', 'addr:city': 'Vancouver'}"
122,1290,49.1193301,-122.8235877,2019-12-01T06:33:16.000-08:00,restaurant,Round Table Pizza,"{'cuisine': 'pizza', 'website': 'http://roundtablepizzasurrey.ca', 'phone': '(604)-502-0144'}"
123,1292,49.3264332,-123.1392875,2020-05-29T00:40:33.000-07:00,restaurant,White Spot,"{'brand:wikidata': 'Q7995414', 'cuisine': 'burger', 'brand': 'White Spot', 'brand:wikipedia': 'en:White Spot'}"
124,1294,49.0223678,-122.8084716,2020-01-03T15:51:15.000-08:00,restaurant,The Boathouse Restaurant,"{'addr:housenumber': '14935', 'website': 'https://boathouserestaurants.ca/locations/#WHITE%20ROCK', 'level': '1', 'cuisine': 'seafood', 'outdoor_seating': 'yes', 'addr:street': 'Marine Drive', 'url': 'https://boathouserestaurants.ca'}"
125,1297,49.1724288,-123.1361124,2019-10-27T17:08:25.000-07:00,restaurant,Ebisu,"{'addr:housenumber': '8111', 'website': 'http://www.ebisu.ca/richmond/', 'phone': '+1-604-270-4846', 'opening_hours': 'Su-Th 11:30-14:30,16:30-22:00; Fr-Sa 11:30-23:00', 'cuisine': 'japanese', 'addr:street': 'Ackroyd Road', 'addr:postcode': 'V6X 3J9', 'addr:unit': '100', 'addr:city': 'Richmond'}"
126,1304,49.2179441,-122.6483993,2019-11-11T00:58:02.000-08:00,restaurant,Pizza Hut,"{'brand:wikidata': 'Q191615', 'cuisine': 'pizza', 'brand': 'Pizza Hut', 'brand:wikipedia': 'en:Pizza Hut'}"
127,1306,49.2799857,-123.1303512,2019-04-15T21:26:39.000-07:00,restaurant,Italian Tomato,{'cuisine': 'italian'}
128,1309,49.2329098,-123.0331932,2020-02-08T19:37:29.000-08:00,restaurant,Bubble World,"{'addr:housenumber': '2-3377', 'addr:street': 'Kingsway', 'phone': '+1 604-451-7658', 'addr:postcode': 'V5R 5K6', 'addr:city': 'Vancouver'}"
129,1316,49.2846234,-123.125267,2019-11-23T23:10:21.000-08:00,restaurant,Red Robin,"{'brand:wikidata': 'Q7304886', 'official_name': 'Red Robin Gourmet Burgers and Brews', 'website': 'http://www.redrobinscanada.com', 'air_conditioning': 'yes', 'level': '1', 'brand:wikipedia': 'en:Red Robin', 'cuisine': 'burger', 'addr:city': 'Vancouver', 'addr:housenumber': '803', 'bar': 'yes', 'phone': '+1-604-662-8288', 'smoking': 'no', 'opening_hours': 'Mo-Th,Su 11:00-23:00; Sa,Su 11:00-00:00', 'reservation': 'yes', 'outdoor_seating': 'yes', 'addr:street': 'Thurlow st', 'brand': 'Red Robin'}"
130,1334,49.1917274,-123.0808548,2019-05-28T17:03:52.000-07:00,restaurant,White Spot,"{'brand:wikidata': 'Q7995414', 'diet:vegetarian': 'yes', 'addr:housenumber': '120-12800', 'phone': '+1-604-270-0375', 'brand:wikipedia': 'en:White Spot', 'cuisine': 'burger', 'addr:street': 'Bridgeport Road', 'addr:postcode': 'V6V 0B4', 'brand': 'White Spot', 'addr:city': 'Richmond'}"
131,1354,49.2743433,-123.1232695,2012-01-26T07:21:26.000-08:00,restaurant,Rodney's Oyster House,"{'cuisine': 'seafood', 'addr:housenumber': '1228', 'website': 'www.rodneysoysterhouse.com', 'addr:street': 'Hamilton Street', 'addr:postcode': 'V6B 6L2'}"
132,1360,49.2785408,-123.1157423,2019-12-29T20:55:27.000-08:00,restaurant,Marutama Ra-men,"{'addr:housenumber': '270', 'website': 'https://marutama.ca', 'payment:credit_cards': 'yes', 'opening_hours': 'Mo-Su 11:00-22:00', 'payment:cash': 'no', 'cuisine': 'ramen', 'addr:street': 'Robson St', 'payment:debit_cards': 'yes', 'addr:city': 'Vancouver'}"
133,1361,49.26948,-123.1072592,2019-06-20T03:39:37.000-07:00,restaurant,Bao Down,{'cuisine': 'thai'}
134,1362,49.26955,-123.1091434,2019-06-20T03:39:37.000-07:00,restaurant,Nook,{'cuisine': 'italian'}
135,1371,49.1857231,-122.8000278,2019-02-24T04:50:22.000-08:00,restaurant,Bubble Waffle Cafe,"{'cuisine': 'noodles', 'level': '0', 'amenity:cafe': 'yes'}"
136,1373,49.2778963,-122.7936486,2019-04-07T19:33:26.000-07:00,restaurant,The Keg,"{'brand:wikidata': 'Q7744066', 'cuisine': 'steak_house', 'brand': 'The Keg', 'brand:wikipedia': 'en:The Keg'}"
137,1374,49.2625064,-123.1012808,2020-06-15T16:20:22.000-07:00,restaurant,La Taqueria Pinche Taco Shop,"{'addr:housenumber': '2521', 'phone': '+1-604-227-5077', 'opening_hours': 'Su 12:00-21:00; Fr,Sa 11:00-22:30; Mo-Th 11:00-21:00', 'cuisine': 'mexican', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}"
138,1382,49.0589538,-122.4922744,2020-01-15T21:07:58.000-08:00,restaurant,Pizza Hut,"{'brand:wikidata': 'Q191615', 'cuisine': 'pizza', 'brand': 'Pizza Hut', 'brand:wikipedia': 'en:Pizza Hut'}"
139,1383,49.0580042,-122.4919543,2019-09-25T14:48:42.000-07:00,restaurant,White Spot,"{'brand:wikidata': 'Q7995414', 'cuisine': 'burger', 'brand': 'White Spot', 'brand:wikipedia': 'en:White Spot'}"
140,1394,49.3251311,-123.1242373,2019-05-02T13:27:50.000-07:00,restaurant,Pho Japolo,{}
141,1396,49.2106257,-123.0923821,2018-12-14T07:50:07.000-08:00,restaurant,Neptune Chinese Kitchen,"{'delivery': 'yes', 'cuisine': 'chinese', 'addr:housenumber': '620', 'addr:street': 'Southeast Marine Drive'}"
142,1397,49.2129995,-122.9211009,2019-07-02T01:10:30.000-07:00,restaurant,White Spot,"{'brand:wikidata': 'Q7995414', 'internet_access': 'wlan', 'phone': '+1-604-522-4800', 'level': '1', 'brand:wikipedia': 'en:White Spot', 'opening_hours': 'Su-Th 08:00-22:00; Fr-Sa 08:00-22:30', 'cuisine': 'burger', 'addr:postcode': 'V3L 3C2', 'brand': 'White Spot'}"
143,1408,49.2850132,-123.1179138,2017-11-17T01:01:33.000-08:00,restaurant,La Taqueria,"{'cuisine': 'mexican', 'addr:housenumber': '586', 'addr:street': 'Hornby Street'}"
144,1410,49.3125664,-123.0822132,2019-09-13T13:57:03.000-07:00,restaurant,Boston Pizza,"{'brand:wikidata': 'Q894578', 'addr:housenumber': '88', 'phone': '+1-778-340-1514', 'brand:wikipedia': 'en:Boston Pizza', 'cuisine': 'pizza', 'addr:street': 'Chesterfield Avenue', 'brand': 'Boston Pizza', 'addr:city': 'North Vancouver City'}"
145,1411,49.3124327,-123.08221,2019-09-13T13:57:03.000-07:00,restaurant,Freshii,"{'addr:housenumber': '180', 'addr:street': 'West Esplanade Street', 'phone': '+1-778-729-0838', 'addr:unit': '2', 'addr:city': 'North Vancouver City'}"
146,1424,49.1190026,-122.7321747,2019-11-24T07:59:56.000-08:00,restaurant,Umami Sushi,{'cuisine': 'sushi'}
147,1426,49.2872474,-123.1189254,2019-10-09T17:48:23.000-07:00,restaurant,Meat & Bread,"{'addr:housenumber': '1033', 'website': 'http://meatandbread.ca', 'opening_hours': 'Mo-Fr 11:00-16:00', 'cuisine': 'sandwich', 'addr:street': 'West Pender Street', 'addr:postcode': 'V6E 2M6', 'addr:city': 'Vancouver'}"
148,1428,49.2232913,-122.942881,2020-02-04T05:40:35.000-08:00,restaurant,Cattle Cafe,"{'addr:province': 'BC', 'addr:housenumber': '7625', 'website': 'http://www.cattlecafe.ca/', 'phone': '+1-604-553 8111', 'opening_hours': 'Mo-Th 11:30-23:00; Fr 11:30-23:30; Sa 11:00-23:30; Su 11:00-23:00', 'cuisine': 'chinese', 'addr:street': 'Edmonds Street', 'addr:city': 'Burnaby'}"
149,1434,49.1326485,-123.0915094,2020-01-12T02:50:27.000-08:00,restaurant,Freshii,"{'brand:wikidata': 'Q5503051', 'addr:province': 'BC', 'addr:housenumber': '11020', 'brand:wikipedia': 'en:Freshii', 'cuisine': 'salad', 'addr:street': 'No. 5 Road', 'brand': 'Freshii', 'addr:unit': '103', 'addr:city': 'Richmond'}"
150,1435,49.2041008,-122.9092522,2020-01-12T05:09:12.000-08:00,restaurant,Pizzeria Ludica,"{'addr:housenumber': '601', 'website': 'http://www.ludica.ca/', 'phone': '+1-604-553-2232', 'opening_hours': 'Mo-Th 17:00-22:30; Fr 14:30-23:00; Sa 12:00-23:00; Su 12:00-22:00', 'cuisine': 'pizza', 'addr:street': 'Carnarvon Street'}"
151,1437,49.2800699,-122.9697686,2019-07-07T04:11:10.000-07:00,restaurant,White Spot,"{'brand:wikidata': 'Q7995414', 'addr:housenumber': '6500', 'brand:wikipedia': 'en:White Spot', 'cuisine': 'burger', 'addr:street': 'Hastings Street', 'brand': 'White Spot'}"
152,1442,49.1661003,-122.664152,2017-02-09T01:36:32.000-08:00,restaurant,The Chopped Leaf,"{'level': '0', 'takeaway': 'yes'}"
153,1444,49.2672796,-123.1131132,2013-11-02T18:25:27.000-07:00,restaurant,De Dutch,{}
154,1448,49.2269711,-123.1287459,2019-07-16T20:38:16.000-07:00,restaurant,Phở Hòa,"{'brand:wikidata': 'Q55629932', 'name:vi': 'Phở Hòa', 'alt_name': 'Phở Hoà', 'website': 'https://phohoa.com/', 'alt_name:en': 'Pho Hoa', 'brand:wikipedia': 'en:Phở Hòa', 'cuisine': 'vietnamese;noodle', 'alt_name:vi': 'Phở Hoà', 'brand': 'Phở Hòa'}"
155,1459,49.1060882,-122.6560645,2019-11-18T00:17:33.000-08:00,restaurant,The Buffet,{'cuisine': 'american'}
156,1478,49.2803076,-123.1179254,2020-06-11T20:34:04.000-07:00,restaurant,Jinya Ramen Bar,"{'brand:wikidata': 'Q16997755', 'website': 'https://jinya-ramenbar.com/locations/detail/vancouver-downtown', 'brand:wikipedia': 'en:Jinya Ramen Bar', 'cuisine': 'ramen', 'addr:postcode': 'V6B 2B7', 'addr:city': 'Vancouver', 'addr:housenumber': '541', 'phone': '+1-604-699-9377', 'smoking': 'no', 'opening_hours': 'Su-Th 11:00-23:00; Fr-Sa 11:00-00:00', 'name:en': 'Jinya Ramen Bar', 'outdoor_seating': 'yes', 'addr:street': 'Robson Street', 'payment:debit_cards': 'yes', 'brand': 'Jinya Ramen Bar'}"
157,1486,49.0459218,-122.7821538,2019-09-13T13:56:49.000-07:00,restaurant,White Spot,"{'brand:wikidata': 'Q7995414', 'addr:housenumber': '15877', 'brand:wikipedia': 'en:White Spot', 'cuisine': 'burger', 'addr:street': 'Croydon Drive', 'brand': 'White Spot', 'addr:city': 'Surrey'}"
158,1487,49.1905117,-122.9504389,2019-09-23T20:20:53.000-07:00,restaurant,Nando's,"{'brand:wikidata': 'Q3472954', 'brand:wikipedia': ""en:Nando's"", 'cuisine': 'chicken;portuguese', 'outdoor_seating': 'yes', 'takeaway': 'yes', 'brand': ""Nando's""}"
159,1489,49.0244881,-123.0691535,2019-09-02T22:08:26.000-07:00,restaurant,White Spot,"{'delivery': 'no', 'addr:housenumber': '1199', 'website': 'https://www.whitespot.ca/location/tsawwassen', 'phone': '+1-604-943-5715', 'opening_hours': 'Mo-Su 06:30-22:00', 'cuisine': 'american;international', 'outdoor_seating': 'no', 'addr:street': '56 Street', 'addr:postcode': 'V4L 2A6', 'takeaway': 'yes', 'addr:city': 'Delta'}"
160,1510,49.1736004,-123.1475891,2020-04-17T20:36:04.000-07:00,restaurant,Freshii,"{'brand:wikidata': 'Q5503051', 'brand:wikipedia': 'en:Freshii', 'cuisine': 'salad', 'addr:postcode': 'V7C 4N3', 'takeaway': 'yes', 'addr:unit': '110', 'addr:city': 'Richmond', 'addr:housenumber': '5668', 'smoking': 'no', 'opening_hours': 'Mo-Fr 09:00-20:00, Sa-Su 10:00-19:00', 'addr:street': 'Hollybridge Way', 'brand': 'Freshii'}"
161,1521,49.2761557,-123.1281645,2019-09-18T23:00:49.000-07:00,restaurant,White Spot,"{'brand:wikidata': 'Q7995414', 'addr:housenumber': '712', 'brand:wikipedia': 'en:White Spot', 'opening_hours': 'Mo-Th,Su 07:00-23:00; Fr,Sa 07:00-00:00', 'cuisine': 'burger', 'addr:street': 'Drake Street', 'brand': 'White Spot', 'addr:city': 'Vancouver'}"
162,1522,49.2722881,-123.1548112,2013-06-04T05:28:54.000-07:00,restaurant,Hapa Izakaya,"{'cuisine': 'sushi', 'source': 'survey'}"
163,1532,49.2529024,-123.0822591,2018-02-10T16:17:35.000-08:00,restaurant,Green Lemongrass,"{'cuisine': 'vietnamese', 'addr:housenumber': '1086', 'addr:street': 'Kingsway', 'phone': '+1-604-875-6638'}"
164,1533,49.2778449,-123.1276301,2020-01-18T19:47:45.000-08:00,restaurant,Nando's,"{'brand:wikidata': 'Q3472954', 'addr:housenumber': '828', 'brand:wikipedia': ""en:Nando's"", 'opening_hours': 'Fr,Sa 11:00-24:00, Su-Th 11:00-23:00', 'cuisine': 'chicken;portuguese', 'addr:street': 'Davie Street', 'brand': ""Nando's""}"
165,1544,49.2792951,-123.0978928,2019-08-01T23:23:26.000-07:00,restaurant,Jang Mo Jib Korean Restaurant,"{'addr:housenumber': '268', 'website': 'http://www.hons.ca/', 'addr:street': 'Keefer Street'}"
166,1548,49.220176,-122.6629221,2014-01-26T08:56:14.000-08:00,restaurant,Panago Pizza,{'cuisine': 'pizza'}
167,1549,49.2201339,-122.6632333,2014-01-26T08:56:14.000-08:00,restaurant,Pho Tau Bay,{'cuisine': 'vietnamese'}
168,1551,49.3116539,-123.0803449,2019-09-13T13:57:05.000-07:00,restaurant,Freshslice Pizza,"{'addr:housenumber': '132', 'opening_hours': 'Mo-Sa 10:00-22:00; Su 11:00-22:00', 'cuisine': 'pizza', 'addr:street': 'West Esplanade Street', 'addr:postcode': 'V7M 1A2', 'takeaway': 'yes', 'addr:unit': '120', 'addr:city': 'North Vancouver'}"
169,1561,49.2810313,-123.0585459,2019-09-13T13:57:04.000-07:00,restaurant,X-Site Grill & Bistro,"{'addr:housenumber': '2270', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}"
170,1568,49.2047372,-123.1308338,2019-09-13T13:57:04.000-07:00,restaurant,White Spot,"{'brand:wikidata': 'Q7995414', 'addr:housenumber': '1041', 'brand:wikipedia': 'en:White Spot', 'cuisine': 'burger', 'addr:street': 'Southwest Marine Drive', 'brand': 'White Spot', 'addr:city': 'Vancouver'}"
171,1569,49.204456,-123.1393553,2019-09-13T13:57:04.000-07:00,restaurant,Thai Son Restaurant,"{'addr:housenumber': '1450', 'addr:street': 'Southwest Marine Drive', 'addr:city': 'Vancouver'}"
172,1574,49.2121488,-123.1409022,2019-09-13T13:57:04.000-07:00,restaurant,Pizza Hut,"{'brand:wikidata': 'Q191615', 'addr:housenumber': '8155', 'brand:wikipedia': 'en:Pizza Hut', 'cuisine': 'pizza', 'addr:street': 'Granville Street', 'brand': 'Pizza Hut', 'addr:city': 'Vancouver'}"
173,1576,49.2116748,-123.1401802,2019-09-13T13:57:04.000-07:00,restaurant,Sushi King House,"{'addr:housenumber': '8176', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}"
174,1583,49.1881812,-123.1116797,2019-09-13T13:57:04.000-07:00,restaurant,Denny's,"{'addr:housenumber': '10211', 'addr:street': 'Saint Edwards Drive', 'addr:city': 'Richmond'}"
175,1584,49.1916688,-123.1084828,2019-09-13T13:57:04.000-07:00,restaurant,Neptune Express,"{'addr:housenumber': '140-3031', 'addr:street': 'Beckman Place', 'addr:city': 'Richmond'}"
176,1588,49.1790017,-123.1336545,2019-09-13T13:57:04.000-07:00,restaurant,Happy Tree House BBQ,"{'addr:housenumber': '105-8171', 'name:en': 'Happy Tree House BBQ', 'addr:street': 'Alexandra Road', 'addr:city': 'Richmond', 'name:zh': '木屋炭烤'}"
177,1590,49.179953,-123.1347099,2019-09-13T13:57:04.000-07:00,restaurant,Beijiang Restaurant,"{'addr:housenumber': '8111', 'addr:street': 'Leslie Road', 'addr:city': 'Richmond'}"
178,1591,49.1814107,-123.1341625,2019-09-13T13:57:04.000-07:00,restaurant,Kung Fu Noodle,"{'addr:housenumber': '4203-4231', 'addr:street': 'Hazelbridge Way', 'addr:city': 'Richmond'}"
179,1594,49.2778577,-122.9119847,2020-01-18T09:03:22.000-08:00,restaurant,Pizza Hut,"{'brand:wikidata': 'Q191615', 'addr:housenumber': '8917', 'brand:wikipedia': 'en:Pizza Hut', 'cuisine': 'pizza', 'addr:street': 'Cornerstone Mews', 'brand': 'Pizza Hut'}"
180,1603,49.1026873,-122.6456899,2020-02-03T00:51:41.000-08:00,restaurant,Freshii,"{'brand:wikidata': 'Q5503051', 'addr:province': 'BC', 'addr:housenumber': '20821', 'brand:wikipedia': 'en:Freshii', 'cuisine': 'salad', 'addr:street': 'Fraser Highway', 'brand': 'Freshii', 'addr:unit': '37', 'addr:city': 'Langley'}"
181,1608,49.2715608,-123.1548474,2020-02-03T01:29:45.000-08:00,restaurant,Basil Pasta Bar,"{'addr:province': 'BC', 'cuisine': 'italian', 'addr:housenumber': '1602', 'addr:street': 'Yew Street', 'addr:city': 'Vancouver'}"
182,1611,49.1129138,-122.6681084,2018-10-29T03:49:08.000-07:00,restaurant,Cactus Club Cafe,"{'cuisine': 'international', 'addr:housenumber': '6070', 'addr:street': '200 Street'}"
183,1613,49.1129178,-122.6625851,2019-06-07T13:28:04.000-07:00,restaurant,Nando's,"{'brand:wikidata': 'Q3472954', 'addr:housenumber': '20190', 'website': 'https://www.nandos.ca/eat/restaurants/langley', 'brand:wikipedia': ""en:Nando's"", 'cuisine': 'chicken;portuguese', 'addr:street': 'Langley Bypass', 'brand': ""Nando's"", 'addr:unit': 'G030'}"
184,1616,49.1130445,-122.665058,2019-10-29T07:33:16.000-07:00,restaurant,Montana's,"{'brand:wikidata': 'Q17022490', 'official_name': ""Montana's BBQ & Bar"", 'addr:housenumber': '20100', 'brand:wikipedia': ""en:Montana's BBQ & Bar"", 'cuisine': 'barbecue', 'addr:street': 'Langley Bypass', 'addr:postcode': 'V3A 9J7', 'brand': ""Montana's"", 'addr:unit': 'D010'}"
185,1617,49.3078523,-123.0409549,2014-01-06T08:00:29.000-08:00,restaurant,White Spot,{'cuisine': 'american'}
186,1618,49.306933,-123.0345561,2019-09-13T13:56:49.000-07:00,restaurant,Freshii,"{'addr:housenumber': '1386', 'addr:street': 'Main Street', 'addr:unit': '7', 'addr:city': 'North Vancouver'}"
187,1623,49.2202683,-122.6496039,2010-09-02T07:16:40.000-07:00,restaurant,The Keg,{}
188,1627,49.2472107,-122.8935137,2016-10-11T01:42:30.000-07:00,restaurant,White Spot,"{'addr:housenumber': '4075', 'addr:street': 'North Road', 'drive_in': 'yes'}"
189,1632,49.1308844,-122.3180976,2019-02-18T01:31:05.000-08:00,restaurant,Little Saigon,"{'website': 'https://www.littlesaigon.ca/', 'phone': '+1-604-820-8746', 'opening_hours': '11:00-21:00', 'description': 'Vietnamese Noodle House', 'cuisine': 'vietnamese', 'addr:unit': '322'}"
190,1634,49.2839422,-123.0998366,2018-07-12T18:51:10.000-07:00,restaurant,Deacon's Corner,"{'addr:housenumber': '101', 'website': 'http://www.deaconscorner.ca/', 'opening_hours': 'Mo-Fr 08:00-21:00; Sa 09:00-21:00; Su 09:00-17:00', 'cuisine': 'sandwich;burger;breakfast', 'outdoor_seating': 'no', 'addr:street': 'Main Street', 'addr:postcode': 'V6A 2S5'}"
191,1635,49.189941,-122.8471754,2019-10-21T00:40:15.000-07:00,restaurant,Phở Hòa,"{'brand:wikidata': 'Q55629932', 'name:vi': 'Phở Hòa', 'alt_name': 'Phở Hoà', 'alt_name:en': 'Pho Hoa', 'brand:wikipedia': 'en:Phở Hòa', 'cuisine': 'vietnamese;noodle', 'alt_name:vi': 'Phở Hoà', 'brand': 'Phở Hòa'}"
192,1636,49.279737,-123.126662,2017-08-18T00:41:37.000-07:00,restaurant,Tokyo Joe's,"{'opening_hours': 'Mo-Fr 10:00-20:30; Sa 11:30-19:00', 'cuisine': 'sushi', 'outdoor_seating': 'yes', 'takeaway': 'yes', 'smoking': 'no'}"
193,1640,49.1194928,-122.6654561,2014-01-12T13:27:31.000-08:00,restaurant,Ricky's All Day Grill,{'cuisine': 'american'}
194,1642,49.285939,-123.1265796,2017-12-31T17:58:32.000-08:00,restaurant,Earl's,"{'addr:housenumber': '1185', 'addr:street': 'Robson Street'}"
195,1647,49.1699631,-122.5776098,2017-02-03T18:28:24.000-08:00,restaurant,The Little Donkey,"{'level': '0', 'cuisine': 'mexican'}"
196,1655,49.1400974,-123.1383267,2018-10-09T20:16:50.000-07:00,restaurant,Freshslice Pizza,"{'delivery': 'yes', 'cuisine': 'pizza', 'outdoor_seating': 'yes', 'takeaway': 'yes'}"
197,1669,49.110595,-122.6768607,2019-03-18T03:18:58.000-07:00,restaurant,Boston Pizza,"{'brand:wikidata': 'Q894578', 'cuisine': 'pizza', 'brand': 'Boston Pizza', 'brand:wikipedia': 'en:Boston Pizza'}"
198,1681,49.2964195,-122.803499,2019-08-15T00:25:19.000-07:00,restaurant,O Sushi,{'cuisine': 'sushi'}
199,1683,49.2790508,-122.8292606,2019-08-15T01:18:40.000-07:00,restaurant,Freshii,"{'brand:wikidata': 'Q5503051', 'cuisine': 'salad', 'brand': 'Freshii', 'brand:wikipedia': 'en:Freshii'}"
200,1684,49.2610518,-123.2482235,2019-12-08T19:52:39.000-08:00,restaurant,Pacific Poke,"{'wheelchair': 'yes', 'delivery': 'no', 'internet_access': 'wlan', 'smoking': 'no', 'cuisine': 'asian', 'name:en': 'Pacific Pokè', 'addr:street': 'Agronomy Road', 'takeaway': 'yes', 'operator': 'UBC Food Services'}"
201,1700,49.1728469,-123.1361738,2019-09-13T13:57:02.000-07:00,restaurant,Neptune Seafood Restaurant,"{'addr:housenumber': '100-8171', 'addr:street': 'Ackroyd Road', 'addr:city': 'Richmond'}"
202,1721,49.3262139,-123.1359438,2019-10-29T17:29:30.000-07:00,restaurant,Nando's,"{'brand:wikidata': 'Q3472954', 'wheelchair': 'yes', 'addr:housenumber': '722', 'level': '0', 'brand:wikipedia': ""en:Nando's"", 'cuisine': 'chicken;portuguese', 'addr:street': 'Main Street', 'brand': ""Nando's""}"
203,1741,49.1876678,-122.5519418,2016-01-26T23:05:26.000-08:00,restaurant,Pizza,{'cuisine': 'pizza'}
